Order ID,Order Date,Origin Port,Carrier,Traffic Level,Customer ID,Product ID,Destination Port,Unit Quantity,Weight,Cost Per Unit,Total Cost
9490,2020-08-25,Port 75,V44_2,5,1890,77,Port 91,60,906,92.16,5529.6
9491,2022-10-10,Port 48,V44_10,1,4463,10,Port 45,350,883,91.06,31871.0
9492,2020-03-24,Port 66,V44_8,4,5899,38,Port 16,184,710,54.52,10031.68
9493,2022-06-23,Port 22,V44_11,1,5874,23,Port 4,308,302,77.93,24002.44
9494,2021-12-31,Port 51,V44_9,3,8068,75,Port 21,59,178,84.99,5014.41
9495,2023-12-23,Port 28,V44_7,4,9858,11,Port 95,325,663,95.81,31138.25
9496,2023-02-22,Port 20,V44_1,2,7188,68,Port 11,494,898,68.65,33913.1
9497,2022-09-20,Port 69,V44_12,2,4309,13,Port 39,179,260,43.34,7757.86
9498,2022-07-26,Port 1,V44_2,4,6953,37,Port 7,364,525,87.7,31922.8
9499,2022-10-06,Port 81,V44_11,1,7904,49,Port 98,305,203,73.42,22393.1
9500,2020-08-18,Port 96,V44_7,4,2775,27,Port 12,318,894,66.01,20991.18
9501,2020-10-30,Port 80,V44_3,5,4456,9,Port 20,410,541,35.9,14719.0
9502,2020-09-10,Port 37,V44_6,4,4344,50,Port 70,403,725,98.23,39586.69
9503,2021-12-16,Port 35,V44_11,5,4631,29,Port 32,486,991,28.5,13851.0
9504,2020-07-10,Port 72,V44_12,2,8445,41,Port 25,360,440,33.63,12106.8
9505,2021-02-21,Port 48,V44_10,2,2385,52,Port 12,93,386,41.8,3887.4
9506,2021-08-04,Port 66,V44_1,4,2480,92,Port 74,376,789,47.06,17694.56
9507,2021-01-04,Port 50,V44_12,2,7102,37,Port 43,419,401,81.59,34186.21
9508,2020-12-10,Port 21,V44_9,5,4112,13,Port 48,44,260,81.05,3566.2
9509,2022-11-07,Port 26,V44_5,2,2710,50,Port 66,395,730,44.06,17403.7
9510,2021-07-12,Port 97,V44_2,5,9106,89,Port 82,432,482,25.96,11214.72
9511,2023-02-27,Port 78,V44_10,2,5443,54,Port 75,331,631,38.8,12842.8
9512,2023-09-20,Port 33,V44_11,3,1989,31,Port 91,290,987,88.29,25604.1
9513,2023-04-14,Port 43,V44_5,1,5305,51,Port 62,301,84,21.92,6597.92
9514,2021-03-10,Port 26,V44_11,1,2740,43,Port 73,459,194,27.31,12535.29
9515,2023-04-10,Port 42,V44_8,1,6788,4,Port 75,54,424,29.44,1589.76
9516,2020-01-09,Port 34,V44_9,2,6317,80,Port 2,300,816,28.46,8538.0
9517,2022-12-13,Port 51,V44_6,3,5998,1,Port 29,286,719,26.26,7510.36
9518,2023-03-14,Port 16,V44_6,5,5262,9,Port 44,380,230,83.7,31806.0
9519,2021-01-04,Port 84,V44_1,1,8132,56,Port 98,213,285,16.19,3448.47
9520,2022-05-02,Port 37,V44_11,3,1930,74,Port 78,470,237,52.47,24660.9
9521,2020-06-06,Port 58,V44_2,5,5671,43,Port 59,269,626,18.27,4914.63
9522,2021-05-19,Port 4,V44_2,2,8162,8,Port 13,109,450,37.7,4109.3
9523,2022-10-17,Port 58,V44_4,1,1676,34,Port 64,419,303,52.48,21989.12
9524,2023-10-18,Port 78,V44_8,2,1763,98,Port 64,290,462,25.06,7267.4
9525,2020-07-12,Port 84,V44_6,5,6260,90,Port 11,402,93,24.26,9752.52
9526,2021-11-04,Port 86,V44_4,1,6000,28,Port 63,414,378,32.31,13376.34
9527,2020-02-23,Port 66,V44_6,1,2430,30,Port 90,416,246,46.7,19427.2
9528,2021-08-05,Port 99,V44_9,2,3140,29,Port 4,148,879,32.1,4750.8
9529,2023-10-27,Port 52,V44_3,3,6132,38,Port 25,196,435,28.26,5538.96
9530,2023-10-25,Port 27,V44_12,1,9114,40,Port 5,498,445,98.32,48963.36
9531,2020-09-06,Port 24,V44_2,2,7010,61,Port 45,190,221,31.39,5964.1
9532,2022-03-18,Port 15,V44_1,2,6462,79,Port 53,395,977,50.63,19998.85
9533,2022-02-04,Port 6,V44_8,1,5598,38,Port 65,384,906,10.23,3928.32
9534,2023-04-24,Port 50,V44_3,3,4178,39,Port 58,96,659,45.03,4322.88
9535,2020-08-05,Port 14,V44_9,4,8556,36,Port 8,31,272,78.05,2419.55
9536,2021-10-24,Port 96,V44_9,5,5292,19,Port 74,2,466,17.91,35.82
9537,2020-11-10,Port 27,V44_11,4,2095,71,Port 39,325,305,11.2,3640.0
9538,2020-02-29,Port 26,V44_8,4,4289,32,Port 10,207,57,39.29,8133.03
9539,2020-06-15,Port 98,V44_9,4,2205,4,Port 17,105,620,96.04,10084.2
9540,2022-07-31,Port 73,V44_12,3,6722,43,Port 33,189,413,53.96,10198.44
9541,2023-12-20,Port 95,V44_1,2,5527,90,Port 90,111,68,85.58,9499.38
9542,2023-09-12,Port 96,V44_8,5,7893,40,Port 49,452,684,25.66,11598.32
9543,2022-09-09,Port 39,V44_3,5,6968,35,Port 1,27,615,35.97,971.19
9544,2022-07-18,Port 89,V44_8,4,8177,30,Port 43,359,997,71.0,25489.0
9545,2023-07-10,Port 87,V44_10,4,3005,5,Port 12,457,794,83.48,38150.36
9546,2021-07-05,Port 28,V44_1,5,9748,26,Port 51,246,959,60.29,14831.34
9547,2023-05-01,Port 76,V44_12,2,6748,91,Port 33,328,442,41.88,13736.64
9548,2023-09-09,Port 39,V44_4,4,7011,87,Port 70,405,941,94.89,38430.45
9549,2020-01-12,Port 47,V44_8,4,7750,10,Port 30,152,212,65.49,9954.48
9550,2021-11-05,Port 60,V44_2,2,1122,29,Port 98,424,677,64.36,27288.64
9551,2020-03-30,Port 7,V44_7,4,1343,46,Port 82,413,896,64.23,26526.99
9552,2023-09-05,Port 83,V44_2,5,5563,36,Port 81,322,844,33.82,10890.04
9553,2023-06-28,Port 81,V44_7,3,2878,89,Port 72,357,810,78.55,28042.35
9554,2022-07-16,Port 30,V44_1,4,4303,96,Port 76,149,367,60.41,9001.09
9555,2021-10-27,Port 73,V44_9,3,5724,16,Port 42,474,810,28.66,13584.84
9556,2023-03-11,Port 33,V44_12,4,1605,14,Port 27,484,31,33.57,16247.88
9557,2020-09-21,Port 28,V44_9,1,2127,48,Port 31,24,206,75.67,1816.08
9558,2021-03-08,Port 66,V44_2,4,1007,10,Port 58,477,401,42.86,20444.22
9559,2020-04-09,Port 4,V44_10,5,1874,96,Port 50,500,334,48.72,24360.0
9560,2023-08-11,Port 40,V44_8,2,3969,87,Port 72,159,191,79.45,12632.55
9561,2021-08-02,Port 2,V44_3,4,2184,96,Port 34,286,540,72.57,20755.02
9562,2021-10-23,Port 28,V44_3,5,3408,82,Port 15,239,531,66.49,15891.11
9563,2020-04-23,Port 24,V44_4,3,5764,10,Port 97,343,113,77.39,26544.77
9564,2020-05-24,Port 43,V44_11,4,9356,96,Port 72,328,278,98.75,32390.0
9565,2023-01-25,Port 27,V44_10,3,8980,80,Port 59,363,194,11.44,4152.72
9566,2023-05-18,Port 64,V44_10,4,2436,17,Port 98,97,689,77.55,7522.35
9567,2022-02-20,Port 93,V44_11,5,7182,61,Port 52,124,839,52.58,6519.92
9568,2020-07-08,Port 50,V44_7,5,8808,2,Port 59,395,658,46.25,18268.75
9569,2022-03-27,Port 93,V44_5,2,8505,68,Port 60,437,569,56.49,24686.13
9570,2021-06-06,Port 42,V44_8,3,8580,69,Port 86,234,871,58.52,13693.68
9571,2020-12-30,Port 59,V44_8,3,6392,90,Port 56,216,484,17.68,3818.88
9572,2021-05-06,Port 51,V44_2,5,3520,13,Port 8,407,856,14.91,6068.37
9573,2022-03-27,Port 78,V44_9,2,8943,88,Port 2,2,462,63.8,127.6
9574,2020-07-01,Port 97,V44_4,4,5783,65,Port 50,314,240,56.92,17872.88
9575,2020-02-12,Port 22,V44_8,1,8989,50,Port 36,328,774,12.16,3988.48
9576,2021-03-02,Port 63,V44_6,4,9426,28,Port 29,98,61,38.31,3754.38
9577,2020-11-29,Port 62,V44_4,4,6858,31,Port 40,96,691,55.02,5281.92
9578,2022-03-06,Port 72,V44_1,3,5972,35,Port 42,265,106,43.79,11604.35
9579,2022-04-04,Port 77,V44_8,4,9390,36,Port 84,103,541,61.35,6319.05
9580,2021-08-06,Port 37,V44_7,4,7447,12,Port 92,10,239,54.45,544.5
9581,2023-08-18,Port 86,V44_9,4,1317,42,Port 76,146,871,97.87,14289.02
9582,2023-09-01,Port 32,V44_2,2,5324,98,Port 92,14,671,53.89,754.46
9583,2020-11-11,Port 10,V44_1,1,8546,56,Port 59,413,443,76.3,31511.9
9584,2020-09-03,Port 79,V44_3,1,1341,72,Port 87,198,773,70.32,13923.36
9585,2021-09-03,Port 14,V44_5,3,5046,96,Port 82,120,497,30.1,3612.0
9586,2022-10-02,Port 1,V44_9,2,9083,16,Port 86,216,649,50.92,10998.72
9587,2022-06-04,Port 4,V44_1,3,4865,11,Port 30,176,120,90.65,15954.4
9588,2021-09-27,Port 80,V44_11,4,1635,89,Port 11,369,165,73.74,27210.06
9589,2023-11-03,Port 7,V44_12,2,7272,90,Port 82,27,101,50.45,1362.15
9590,2023-05-20,Port 2,V44_12,5,6031,61,Port 98,119,949,79.43,9452.17
9591,2020-09-25,Port 36,V44_9,1,9860,21,Port 61,224,757,87.96,19703.04
9592,2022-01-05,Port 1,V44_6,4,2409,3,Port 98,172,822,77.2,13278.4
9593,2023-09-24,Port 39,V44_6,1,5775,97,Port 31,125,808,21.07,2633.75
9594,2020-07-15,Port 57,V44_8,1,2892,53,Port 6,280,232,21.82,6109.6
9595,2022-01-22,Port 49,V44_9,3,5122,88,Port 30,463,4,27.5,12732.5
9596,2022-11-15,Port 94,V44_1,2,9264,17,Port 29,136,668,40.02,5442.72
9597,2021-02-13,Port 73,V44_1,5,6448,16,Port 23,15,551,64.59,968.85
9598,2022-09-29,Port 21,V44_3,5,7412,59,Port 34,24,352,72.21,1733.04
9599,2022-07-01,Port 13,V44_11,4,5540,47,Port 75,419,280,72.05,30188.95
9600,2022-03-05,Port 7,V44_5,3,6177,18,Port 54,115,618,19.35,2225.25
9601,2022-09-02,Port 48,V44_11,3,2023,39,Port 96,81,648,26.72,2164.32
9602,2021-07-03,Port 28,V44_5,5,5765,9,Port 93,69,45,71.13,4907.97
9603,2023-02-27,Port 83,V44_4,3,6597,39,Port 93,9,888,44.17,397.53
9604,2023-05-14,Port 25,V44_3,5,4837,35,Port 58,29,336,81.1,2351.9
9605,2022-05-16,Port 55,V44_4,1,9369,100,Port 43,375,552,34.7,13012.5
9606,2020-07-03,Port 95,V44_7,2,3980,70,Port 97,370,794,72.76,26921.2
9607,2022-05-15,Port 48,V44_3,5,7090,52,Port 64,121,487,80.04,9684.84
9608,2022-01-24,Port 10,V44_3,5,5910,6,Port 34,429,769,77.0,33033.0
9609,2023-06-11,Port 36,V44_2,2,8599,42,Port 44,419,794,44.7,18729.3
9610,2021-01-16,Port 54,V44_7,5,4457,20,Port 15,16,500,45.85,733.6
9611,2022-06-08,Port 84,V44_10,2,3534,80,Port 100,242,712,29.58,7158.36
9612,2023-07-15,Port 3,V44_1,2,5787,71,Port 1,278,218,87.77,24400.06
9613,2022-05-22,Port 39,V44_7,1,5341,94,Port 39,447,530,42.04,18791.88
9614,2020-07-09,Port 99,V44_10,5,9009,93,Port 70,84,837,19.58,1644.72
9615,2020-03-23,Port 5,V44_11,2,5416,83,Port 36,40,727,43.91,1756.4
9616,2022-11-17,Port 16,V44_7,1,9035,35,Port 69,139,495,17.59,2445.01
9617,2021-11-30,Port 39,V44_9,5,4349,40,Port 6,105,126,94.58,9930.9
9618,2022-08-07,Port 19,V44_6,5,2653,53,Port 76,312,681,10.1,3151.2
9619,2023-10-17,Port 34,V44_8,3,3979,47,Port 39,75,593,26.61,1995.75
9620,2021-04-04,Port 59,V44_5,4,5079,42,Port 90,397,879,64.85,25745.45
9621,2023-08-19,Port 27,V44_7,5,1188,23,Port 57,126,869,18.86,2376.36
9622,2023-11-06,Port 16,V44_11,4,5968,34,Port 93,131,422,79.68,10438.08
9623,2020-11-13,Port 82,V44_8,3,3556,32,Port 28,261,414,53.63,13997.43
9624,2022-10-11,Port 96,V44_1,4,8887,38,Port 15,429,676,87.11,37370.19
9625,2022-12-15,Port 88,V44_7,3,8637,75,Port 70,45,549,21.58,971.1
9626,2023-07-13,Port 4,V44_8,4,9082,44,Port 12,154,77,53.37,8218.98
9627,2023-08-18,Port 61,V44_11,3,8784,12,Port 45,251,679,29.49,7401.99
9628,2022-12-10,Port 23,V44_11,1,6763,68,Port 50,398,138,85.04,33845.92
9629,2020-06-20,Port 2,V44_6,1,4797,83,Port 3,322,218,68.42,22031.24
9630,2021-08-18,Port 15,V44_2,2,8625,97,Port 44,447,483,72.07,32215.29
9631,2022-08-16,Port 12,V44_7,2,1917,6,Port 38,455,617,80.85,36786.75
9632,2022-06-14,Port 93,V44_10,1,6790,6,Port 21,198,999,59.67,11814.66
9633,2020-06-11,Port 31,V44_12,4,3653,52,Port 62,185,143,22.52,4166.2
9634,2022-09-05,Port 59,V44_2,4,7633,32,Port 7,235,969,54.54,12816.9
9635,2021-09-07,Port 75,V44_4,1,3429,8,Port 59,248,211,64.05,15884.4
9636,2020-10-31,Port 89,V44_10,1,4018,74,Port 77,467,546,69.98,32680.66
9637,2020-09-18,Port 72,V44_6,5,9331,48,Port 100,366,654,74.83,27387.78
9638,2023-11-02,Port 35,V44_12,5,9264,88,Port 75,279,725,25.87,7217.73
9639,2021-09-07,Port 35,V44_12,1,3581,48,Port 47,30,704,80.51,2415.3
9640,2021-05-24,Port 3,V44_3,2,5466,11,Port 75,286,952,62.86,17977.96
9641,2022-12-07,Port 90,V44_2,3,8621,51,Port 92,251,33,89.24,22399.24
9642,2022-05-25,Port 73,V44_6,1,7495,25,Port 39,408,826,72.12,29424.96
9643,2021-08-28,Port 62,V44_1,3,7659,56,Port 62,185,787,94.58,17497.3
9644,2023-03-10,Port 9,V44_12,1,5060,76,Port 53,347,873,82.71,28700.37
9645,2020-04-07,Port 94,V44_2,1,2909,49,Port 16,10,783,32.27,322.7
9646,2023-02-02,Port 89,V44_7,1,9718,87,Port 14,376,147,58.05,21826.8
9647,2020-06-05,Port 20,V44_5,2,2773,61,Port 14,6,582,82.63,495.78
9648,2020-04-02,Port 28,V44_3,5,4142,69,Port 7,186,34,20.48,3809.28
9649,2022-11-17,Port 9,V44_7,1,7748,19,Port 62,87,625,49.63,4317.81
9650,2020-08-08,Port 51,V44_2,2,4688,72,Port 74,245,390,94.85,23238.25
9651,2022-11-11,Port 87,V44_1,4,8240,2,Port 61,470,4,53.79,25281.3
9652,2022-05-20,Port 49,V44_8,2,7655,69,Port 51,402,329,41.8,16803.6
9653,2022-04-25,Port 4,V44_1,4,2182,91,Port 40,253,548,77.35,19569.55
9654,2020-07-12,Port 5,V44_4,4,6586,80,Port 58,96,185,29.61,2842.56
9655,2022-08-09,Port 64,V44_4,2,6098,17,Port 47,289,116,44.25,12788.25
9656,2023-09-15,Port 56,V44_6,2,3567,80,Port 38,201,557,13.2,2653.2
9657,2023-03-10,Port 60,V44_1,2,2698,17,Port 87,473,978,64.36,30442.28
9658,2021-06-02,Port 53,V44_11,2,2587,39,Port 96,485,636,64.43,31248.55
9659,2021-12-28,Port 23,V44_9,1,5421,82,Port 45,428,337,95.7,40959.6
9660,2021-06-05,Port 2,V44_5,1,6346,67,Port 54,169,663,68.37,11554.53
9661,2023-04-14,Port 74,V44_3,4,1154,65,Port 44,423,764,34.64,14652.72
9662,2020-06-16,Port 6,V44_5,5,7766,61,Port 60,128,191,88.98,11389.44
9663,2022-10-28,Port 85,V44_4,5,1539,54,Port 20,486,629,37.52,18234.72
9664,2020-02-03,Port 9,V44_12,1,4230,69,Port 66,160,72,28.64,4582.4
9665,2020-08-21,Port 99,V44_12,3,9484,12,Port 73,420,529,47.16,19807.2
9666,2023-09-16,Port 36,V44_12,2,5019,41,Port 59,376,665,84.74,31862.24
9667,2022-08-05,Port 91,V44_2,1,7338,85,Port 20,310,615,55.27,17133.7
9668,2021-01-02,Port 37,V44_10,1,9244,41,Port 22,4,755,43.13,172.52
9669,2021-01-08,Port 93,V44_9,3,6151,18,Port 50,212,19,83.5,17702.0
9670,2022-03-15,Port 62,V44_4,3,1857,31,Port 88,277,835,72.23,20007.71
9671,2020-04-02,Port 26,V44_10,1,2370,28,Port 74,44,398,89.84,3952.96
9672,2020-06-19,Port 35,V44_3,3,8210,3,Port 27,392,26,77.71,30462.32
9673,2022-05-02,Port 4,V44_5,2,1122,56,Port 38,443,950,76.45,33867.35
9674,2023-12-13,Port 86,V44_9,3,1091,20,Port 65,338,965,91.91,31065.58
9675,2021-09-01,Port 35,V44_5,3,1603,37,Port 44,180,265,39.01,7021.8
9676,2021-10-04,Port 25,V44_9,4,5042,32,Port 35,141,327,16.1,2270.1
9677,2023-04-17,Port 31,V44_2,1,7421,50,Port 88,13,738,38.47,500.11
9678,2022-07-20,Port 89,V44_4,3,5231,46,Port 4,348,735,77.18,26858.64
9679,2023-10-04,Port 58,V44_1,4,8688,44,Port 98,459,116,96.75,44408.25
9680,2022-07-10,Port 1,V44_1,2,6502,59,Port 27,50,92,24.38,1219.0
9681,2023-07-01,Port 84,V44_5,4,2143,66,Port 75,254,395,71.8,18237.2
9682,2021-06-26,Port 6,V44_2,4,3229,98,Port 2,485,965,44.68,21669.8
9683,2021-11-30,Port 73,V44_12,4,2680,55,Port 78,62,515,95.53,5922.86
9684,2021-01-18,Port 56,V44_7,3,9770,92,Port 65,488,546,52.76,25746.88
9685,2021-03-08,Port 72,V44_10,5,8323,28,Port 34,147,346,20.23,2973.81
9686,2021-01-14,Port 90,V44_2,5,7626,39,Port 88,180,736,45.65,8217.0
9687,2020-06-09,Port 63,V44_1,3,4197,9,Port 49,311,874,27.03,8406.33
9688,2023-05-22,Port 30,V44_6,3,6786,19,Port 68,343,249,66.33,22751.19
9689,2021-06-15,Port 92,V44_4,1,9667,34,Port 45,305,641,97.36,29694.8
9690,2023-10-11,Port 96,V44_1,1,7275,42,Port 95,148,21,79.56,11774.88
9691,2020-08-05,Port 7,V44_3,4,7668,9,Port 54,423,225,50.02,21158.46
9692,2022-06-07,Port 37,V44_2,4,2771,77,Port 2,237,766,66.22,15694.14
9693,2022-12-30,Port 47,V44_6,3,9381,30,Port 56,350,89,43.71,15298.5
9694,2020-02-06,Port 12,V44_2,2,6737,83,Port 49,18,369,88.32,1589.76
9695,2020-01-12,Port 77,V44_7,5,4579,91,Port 93,391,384,15.56,6083.96
9696,2022-03-19,Port 48,V44_8,3,7686,63,Port 76,301,207,40.27,12121.27
9697,2020-08-26,Port 59,V44_12,1,2077,52,Port 94,267,756,98.25,26232.75
9698,2020-01-28,Port 61,V44_6,2,9658,82,Port 77,22,79,27.83,612.26
9699,2020-12-17,Port 70,V44_12,3,4392,43,Port 24,151,591,82.01,12383.51
9700,2023-09-05,Port 21,V44_9,2,7302,46,Port 84,303,81,97.01,29394.03
9701,2022-09-04,Port 48,V44_7,4,3252,71,Port 92,259,915,96.78,25066.02
9702,2022-07-31,Port 85,V44_12,1,3952,14,Port 53,150,641,98.18,14727.0
9703,2023-11-17,Port 48,V44_5,5,2147,67,Port 9,365,668,31.74,11585.1
9704,2022-04-09,Port 93,V44_7,5,1159,21,Port 28,175,144,30.93,5412.75
9705,2023-09-09,Port 71,V44_12,3,4233,6,Port 67,360,199,39.08,14068.8
9706,2023-05-17,Port 70,V44_4,3,8167,39,Port 17,158,682,59.24,9359.92
9707,2022-09-23,Port 19,V44_4,2,7926,62,Port 53,126,702,60.0,7560.0
9708,2021-09-12,Port 42,V44_11,5,4272,4,Port 71,476,692,50.28,23933.28
9709,2023-06-20,Port 95,V44_10,3,1347,68,Port 61,375,550,39.38,14767.5
9710,2023-06-17,Port 82,V44_6,4,7603,41,Port 5,46,788,85.96,3954.16
9711,2022-01-08,Port 45,V44_4,1,7238,71,Port 80,101,189,19.79,1998.79
9712,2023-11-15,Port 53,V44_5,5,4855,23,Port 99,153,716,19.17,2933.01
9713,2023-10-11,Port 23,V44_9,3,3097,58,Port 57,121,301,87.85,10629.85
9714,2023-11-14,Port 75,V44_2,1,8157,88,Port 57,300,638,24.46,7338.0
9715,2023-10-14,Port 52,V44_2,2,8646,85,Port 59,487,447,56.38,27457.06
9716,2022-03-19,Port 48,V44_1,3,3773,65,Port 57,181,750,43.74,7916.94
9717,2021-09-11,Port 60,V44_6,3,3939,67,Port 77,150,444,13.49,2023.5
9718,2020-06-28,Port 45,V44_1,5,2171,39,Port 48,7,92,99.79,698.53
9719,2020-09-13,Port 99,V44_2,1,5121,35,Port 60,265,619,18.42,4881.3
9720,2020-10-03,Port 38,V44_5,5,3485,44,Port 6,468,910,47.37,22169.16
9721,2020-01-29,Port 19,V44_8,3,3734,10,Port 97,407,77,19.5,7936.5
9722,2021-01-25,Port 87,V44_7,1,1502,80,Port 84,354,794,79.39,28104.06
9723,2020-08-17,Port 97,V44_5,3,8063,52,Port 27,346,590,91.47,31648.62
9724,2020-02-02,Port 64,V44_3,3,7243,21,Port 73,456,563,25.33,11550.48
9725,2023-11-26,Port 87,V44_8,1,6425,22,Port 73,482,601,80.79,38940.78
9726,2021-01-20,Port 70,V44_9,1,7596,33,Port 53,104,702,83.87,8722.48
9727,2020-02-24,Port 53,V44_10,1,4646,63,Port 19,228,562,55.54,12663.12
9728,2021-03-04,Port 47,V44_7,5,8304,95,Port 49,279,274,64.13,17892.27
9729,2022-09-12,Port 56,V44_2,5,2716,35,Port 29,418,529,26.89,11240.02
9730,2023-08-21,Port 12,V44_6,4,7648,18,Port 64,424,423,24.36,10328.64
9731,2020-10-24,Port 78,V44_8,3,7762,67,Port 60,268,723,47.59,12754.12
9732,2023-08-23,Port 33,V44_4,3,9316,63,Port 76,125,692,42.12,5265.0
9733,2021-05-10,Port 18,V44_9,5,5768,69,Port 24,427,642,39.59,16904.93
9734,2022-06-11,Port 43,V44_6,4,6251,67,Port 96,113,527,68.33,7721.29
9735,2023-07-06,Port 46,V44_6,1,1445,62,Port 98,462,326,61.8,28551.6
9736,2023-01-08,Port 83,V44_12,1,3587,62,Port 57,482,89,18.95,9133.9
9737,2021-01-25,Port 60,V44_2,5,5943,89,Port 9,150,48,11.4,1710.0
9738,2020-06-25,Port 58,V44_3,4,6762,73,Port 86,489,973,26.29,12855.81
9739,2021-09-08,Port 97,V44_9,2,5584,97,Port 11,278,459,78.45,21809.1
9740,2022-08-07,Port 70,V44_2,1,9131,82,Port 8,228,817,13.19,3007.32
9741,2020-10-30,Port 88,V44_8,5,9492,26,Port 57,168,895,55.49,9322.32
9742,2022-08-28,Port 22,V44_8,4,4461,12,Port 98,260,318,42.65,11089.0
9743,2022-05-14,Port 6,V44_6,3,1778,82,Port 31,436,274,90.37,39401.32
9744,2020-02-14,Port 44,V44_2,4,1142,71,Port 46,479,46,59.78,28634.62
9745,2020-08-26,Port 65,V44_3,5,5217,8,Port 16,273,450,80.09,21864.57
9746,2020-12-06,Port 81,V44_4,2,8869,77,Port 17,35,33,48.83,1709.05
9747,2020-11-08,Port 19,V44_10,1,3499,44,Port 71,373,37,99.78,37217.94
9748,2023-12-09,Port 77,V44_6,5,6781,15,Port 77,115,804,96.32,11076.8
9749,2022-06-30,Port 44,V44_10,5,7193,19,Port 54,13,571,58.49,760.37
9750,2022-09-20,Port 70,V44_8,5,6868,65,Port 23,454,46,12.87,5842.98
9751,2022-08-23,Port 81,V44_9,2,7440,11,Port 24,287,461,36.09,10357.83
9752,2020-02-10,Port 96,V44_2,5,5085,12,Port 85,94,971,17.63,1657.22
9753,2022-07-09,Port 21,V44_6,2,3050,27,Port 5,387,410,71.73,27759.51
9754,2023-04-13,Port 74,V44_6,5,6001,1,Port 53,346,175,75.86,26247.56
9755,2021-05-11,Port 18,V44_5,3,3913,21,Port 70,133,947,57.97,7710.01
9756,2021-02-16,Port 27,V44_3,2,3682,98,Port 84,154,376,81.82,12600.28
9757,2021-08-26,Port 89,V44_7,4,6207,39,Port 22,355,685,86.33,30647.15
9758,2023-03-12,Port 51,V44_11,1,7302,94,Port 37,117,480,58.52,6846.84
9759,2022-03-13,Port 11,V44_1,5,1574,10,Port 26,410,343,46.58,19097.8
9760,2020-04-14,Port 54,V44_11,1,5835,15,Port 21,395,831,72.17,28507.15
9761,2021-11-14,Port 15,V44_10,4,6576,73,Port 30,128,1000,88.22,11292.16
9762,2020-01-17,Port 65,V44_8,1,2075,99,Port 25,389,571,29.57,11502.73
9763,2020-07-29,Port 70,V44_3,1,5845,95,Port 88,156,760,38.34,5981.04
9764,2023-07-15,Port 6,V44_4,5,7811,99,Port 100,6,810,29.69,178.14
9765,2023-12-31,Port 67,V44_12,3,9801,60,Port 31,291,271,91.7,26684.7
9766,2022-06-03,Port 14,V44_7,1,5621,87,Port 7,417,505,31.96,13327.32
9767,2022-05-01,Port 74,V44_1,4,5573,49,Port 19,141,233,72.77,10260.57
9768,2022-10-12,Port 1,V44_3,5,8943,8,Port 28,487,507,24.45,11907.15
9769,2023-03-31,Port 33,V44_5,5,3378,70,Port 79,108,100,14.43,1558.44
9770,2023-05-05,Port 71,V44_5,5,9947,59,Port 76,266,450,34.9,9283.4
9771,2023-02-09,Port 86,V44_7,1,2769,35,Port 30,327,263,30.64,10019.28
9772,2021-08-18,Port 22,V44_12,5,2846,7,Port 33,226,987,13.87,3134.62
9773,2020-03-16,Port 95,V44_6,1,6822,9,Port 36,461,735,74.21,34210.81
9774,2022-09-25,Port 30,V44_5,3,4657,53,Port 49,254,441,85.63,21750.02
9775,2022-03-29,Port 88,V44_7,2,3842,36,Port 3,407,531,20.64,8400.48
9776,2022-09-22,Port 91,V44_8,1,7158,83,Port 52,220,943,46.71,10276.2
9777,2022-11-17,Port 43,V44_8,4,9747,96,Port 91,242,890,34.14,8261.88
9778,2023-04-25,Port 63,V44_3,2,2307,92,Port 4,485,78,39.08,18953.8
9779,2023-06-06,Port 15,V44_1,3,4828,67,Port 49,298,855,97.6,29084.8
9780,2023-10-21,Port 42,V44_6,4,9992,69,Port 73,377,875,87.58,33017.66
9781,2022-09-26,Port 94,V44_2,1,2143,73,Port 34,45,994,94.74,4263.3
9782,2021-04-19,Port 48,V44_8,2,7278,37,Port 91,282,438,98.23,27700.86
9783,2020-05-04,Port 71,V44_2,1,5150,75,Port 30,31,142,98.66,3058.46
9784,2022-12-17,Port 51,V44_1,4,7753,49,Port 88,403,288,43.59,17566.77
9785,2020-02-08,Port 67,V44_8,1,3661,61,Port 1,312,195,40.48,12629.76
9786,2022-05-14,Port 85,V44_4,4,1877,69,Port 52,247,303,94.17,23259.99
9787,2023-03-26,Port 51,V44_1,4,7882,97,Port 79,184,776,31.39,5775.76
9788,2021-10-08,Port 29,V44_9,5,5541,45,Port 45,470,924,95.13,44711.1
9789,2023-02-07,Port 74,V44_8,3,1469,55,Port 84,55,91,82.63,4544.65
9790,2020-05-10,Port 45,V44_2,1,8235,50,Port 17,332,267,98.86,32821.52
9791,2021-07-02,Port 96,V44_6,3,6480,82,Port 25,205,390,90.7,18593.5
9792,2023-08-20,Port 53,V44_7,2,5567,80,Port 44,447,947,79.9,35715.3
9793,2022-05-04,Port 89,V44_5,1,6193,64,Port 57,391,919,97.65,38181.15
9794,2022-08-27,Port 97,V44_11,3,2377,74,Port 69,343,783,27.29,9360.47
9795,2020-08-27,Port 14,V44_8,4,1236,80,Port 51,266,383,57.97,15420.02
9796,2022-10-10,Port 29,V44_9,1,1257,42,Port 42,478,959,16.31,7796.18
9797,2023-06-29,Port 82,V44_11,5,3181,65,Port 100,467,26,83.23,38868.41
9798,2023-08-16,Port 83,V44_4,1,9196,27,Port 18,355,193,99.92,35471.6
